败坏;bàihuài;портить, разлагать, порочить, компрометировать;败坏声誉 [bàihuài shēngyù] — подрывать репутацию
请帖;qǐngtiě;пригласительный билет, приглашение;
耗费;hàofèi;тратить, расходовать;耗费时间 [hàofèi shíjiān] — тратить время
泛滥;fànlàn;разливаться, выходить из берегов, разлив, паводок;
方言;fāngyán;диалект, наречие;
培育;péiyù;выращивать, культивировать;
停滞;tíngzhì;застой, находиться в состоянии застоя;停滞不前 [tíngzhì bùqián] — стоять на месте, находиться в состоянии застоя
严禁;yánjìn;строго запретить;
转折;zhuǎnzhé;излом, зигзаг, поворот (обычно: к худшему), перелом;
表彰;biǎozhāng;восхвалять, хвалить;
若干;ruògān;несколько, некоторое количество;
牵制;qiānzhì;связывать (руки), сковывать (напр., силы противника);
焦急;jiāojí;беспокоиться, волноваться, нервничать;
炎热;yánrè;зной, жара, знойный, жаркий;
权衡;quánhéng;взвешивать, оценивать;
插座;chāzuò;[en] power socket
打量;dǎliang;смерить взглядом, оглядеть, считать, полагать;
应酬;yìngchou;принимать гостей, общаться с людьми, хлебосольство;
奥秘;àomì;тайна, секрет, сокровенный;
响亮;xiǎngliàng;звонкий, звучный;
划分;huàfēn;разграничить, размежевать;
附属;fùshǔ;зависимый, подчинённый;
自卑;zìbēi;самоунижение, самоуничижение;
背诵;bèisòng;читать наизусть, декламировать;
盛开;shèngkāi;распускаться, расцветать пышным цветом, буйно цвести;
汹涌;xiōngyǒng;[en] (used in reference to an ocean, river, lake etc.) violently surge up; turbulent
毅力;yìlì;твёрдая воля, решительность, решимость;
敬业;jìngyè;[en] work ethic
拔苗助长;bámiáo zhùzhǎng;тянуть ростки, чтобы помочь их росту (оказывать медвежью услугу);
当务之急;dāngwùzhī jí;дело первостепенной важности, неотложная задача дня;
对立;duìlì;противоположный, противостоящий;对立物 [duìlìwù] — антипод
增添;zēngtiān;добавлять(ся), прибавлять(ся);
隔阂;géhé;отчуждённость, разобщённость, отсутствие взаимопонимания;
譬如;pìrú;например, к примеру;
腹泻;fùxiè;диарея, понос;
指标;zhǐbiāo;указатель, знак, индекс, показатель;质量指标 [zhìliàng zhǐbiāo] — качественные показатели
庸俗;yōngsú;пошлый, вульгарный, обывательский;
妥善;tuǒshàn;как следует, надлежащим образом;
坚实;jiānshí;прочный;坚实基础 [jiānshí jīchǔ] — прочная основа, прочный фундамент
启事;qǐshì;объявление;
后勤;hòuqín;служба тыла, тыл, тыловой;
面貌;miànmào;лицо, наружность, черты лица;
雌雄;cīxióng;самка и самец, курица и петух (обр. в знач.: слабый и сильный);
重叠;chóngdié;нагромождать одно на другое, многократно повторяться, дублировать друг друга, дублирование, параллелизм;机构重叠 [jīgòu chóngdié] — дублирование в административном аппарате
相差;xiāngchà;отличаться, разниться;
深奥;shēn’ào;глубокий, сокровенный, трудный для понимания;
周密;zhōumì;продуманный, тщательный;
凶恶;xiōng’è;злобный, жестокий, лютый;
铸造;zhùzào;лить, отливать, литьё, отливка;
枯萎;kūwěi;[en] wither; withered
投掷;tóuzhì;бросить, кидать, метать, метание;
急剧;jíjù;стремительный, резкий (напр., о переменах);
出息;chūxi;толк, будущность;他没有出息 [tā méiyǒu chūxi] — ничего стоящего из него не получится
优异;yōuyì;выдающийся, замечательный;
专题;zhuāntí;специальная тема;专题著作 [zhuāntí zhùzuò] — монография
鼓动;gǔdòng;приводить в движение, побуждать, подстрекать, агитировать;
雪上加霜;xuěshàngjiāshuāng;на снег ещё и иней (обр. в знач.: беда не приходит одна, беда за бедой);
转让;zhuǎnràng;уступать, передавать (напр., права);
范畴;fànchóu;категория, тип;
致辞;zhìcí;обратиться с приветственной речью, выступить с приветствием;
田径;tiánjìng;лёгкая атлетика;
摸索;mōsuo;искать, доискиваться (напр., до истины), идти ощупью;
排放;páifàng;выбрасывать, выброс, сброс (напр., отходов);
固体;gùtǐ;твёрдое тело, твёрдый;固体燃料 [gùtǐ ránliào] — твёрдое топливо
伯母;bómǔ;тётя (жена старшего брата отца);
饲养;sìyǎng;выкармливать, выращивать, кормить (скот);
迁就;qiānjiù;приспосабливаться, приноравливаться, беспринципно идти на уступку;
轮船;lúnchuán;пароход;
解体;jiětǐ;распадаться, разлагаться, распад, развал;
舟;zhōu;лодка;
腥;xīng;сырое мясо, сырая рыба;
改良;gǎiliáng;улучшить, усовершенствовать;
布局;bùjú;размещение, расстановка;
博览会;bólǎnhuì;ярмарка, выставка;
勤劳;qínláo;трудолюбивый, трудолюбие;
利害;lìhài;польза и вред;
作废;zuòfèi;стать недействительным, утратить силу (напр., о договоре);
阵容;zhènróng;позиция, боевой порядок;
规格;guīgé;стандарт, образец;
统筹兼顾;tǒngchóu jiāngù;единое планирование и всесторонний учёт (политика правительства КНР в отношении частного сектора);
简陋;jiǎnlòu;примитивный, убогий (о жилище);
简化;jiǎnhuà;упростить, упрощение;
果断;guǒduàn;решительный, смелый, твёрдый;
提炼;tíliàn;очищать, прокаливать, прожигать, закалять, рафинировать, дистиллировать;
唯独;wéidú;только;
反思;fǎnsī;пересмотреть (напр., прежние заблуждения), заново взвесить [оценить];
不像话;bùxiànghuà;ни на что не похожий, чепуха, вздор, чушь, околесица;
附件;fùjiàn;приложение, прилагаемые документы;
里程碑;lǐchéngbēi;верстовой столб, веха;
荒凉;huāngliáng;глухой, заброшенный, пустынный;
致使;zhìshǐ;привести к чему-либо, в результате чего…;
筐;kuāng;корзина;菜筐 [càikuāng] — корзина для овощей
空想;kōngxiǎng;фантазировать, фантазёрство, утопия, утопический;
狼狈;lángbèi;в панике, панический, быть в круговой поруке;
清澈;qīngchè;прозрачный, чистый;
格式;géshi;форма, образец;
方针;fāngzhēn;курс, (политическая) линия, установка;战略方针 [zhànlüè fāngzhēn] — стратегический курс
投机;tóujī;спекулировать, спекуляция;
干旱;gānhàn;засушливый, сухой, засуха;
地质;dìzhì;геология, геологический;地质堪探 [dìzhì kāntàn] — геологическая разведка
团圆;tuányuán;собраться всей семьёй (после разлуки);
嘈杂;cáozá;гам, гомон, шум;
号召;hàozhào;призывать к чему-либо, призыв;
发呆;fādāi;оцепенеть, остолбенеть;
分红;fēnhóng;распределять прибыли (дивиденды, премии);
凄凉;qīliáng;унылый, безотрадный, печальный;
颁布;bānbù;опубликовать, обнародовать;颁布法令 [bānbù fǎlìng] — опубликовать [издать] декрет
爽快;shuǎngkuai;приятный, радостный (о настроении), чистый, ясный (о небе);
无精打采;wú jīng dǎ cǎi;быть в подавленном состоянии, вялый, не в настроении;
参照;cānzhào;следовать (чему-либо), придерживаться (чего-либо);
化石;huàshí;окаменелости;
切实;qièshí;реальный, действительный;
丰收;fēngshōu;богатый [обильный] урожай;
配套;pèitào;комплектовать, комплектование, комплексный;配套措施 [pèitào cuòshī] — комплекс мер
逝世;shìshì;скончаться, кончина;
迸发;bèngfā;брызнуть, посыпаться (напр., об искрах), разразиться (смехом);
董事长;dǒngshìzhǎng;председатель правления;
英明;yīngmíng;мудрый;
简要;jiǎnyào;резюме, обзор, очерк, основные черты, сокращённый;
秤;chèng;весы;用秤称一称 [yòng chèng chēng yī chēng] — взвесить на весах
整顿;zhěngdùn;упорядочить, привести в порядок;
抹杀;mǒshā;свести на нет, перечеркнуть (напр., успехи);
总和;zǒnghé;[en] sum
开明;kāimíng;просвещённый, прогрессивно настроенный;
幅度;fúdù;амплитуда, размах, масштаб;
威风;wēifēng;сила и влияние, престиж, могущество, величественный, бравый;威风凛凛 [wēifēng lǐnlǐn] — грозный, воинственный
压榨;yāzhà;давить, прессовать, грабить, выжимать соки;压榨甘蔗 [yāzhà gānzhe] — давить сок из сахарного тростника
修养;xiūyǎng;[en] accomplishment; self-cultivation
隐患;yǐnhuàn;скрытая угроза;
真挚;zhēnzhì;искренний;
申报;shēnbào;докладывать, рапортовать;
狭隘;xiá’ài;узкий, тесный;
本钱;běnqián;капитал, деньги;
垄断;lǒngduàn;монополизировать, монополия, монопольный, монополистичесий;垄断资本 [lǒngduàn zīběn] — монополистический капитал
功效;gōngxiào;действие, эффект;不见功效 [bùjiàn gōngxiào] — не действует, не даёт эффекта
虚荣;xūróng;дутая слава, льстящие тщеславию почести;
结算;jiésuàn;расчёт, расчётный;
滞留;zhìliú;задержаться, застрять (напр., в пути);
治理;zhìlǐ;управлять, править;
柴油;cháiyóu;дизельное топливо, солярка;
无偿;wúcháng;безвозмездный;
新陈代谢;xīn chén dàixiè;обмен веществ, метаболизм, смена старого новым;
摄氏度;shèshìdù;градус Цельсия;
接连;jiēlián;подряд, сряду;接连不断 [jiēlián bùduàn] — непрерывно, беспрерывно
惹祸;rěhuò;накликать беду на свою голову;
岔;chà;разветвляться, ответвляться;三岔路口 [sānchà lùkǒu] — развилка дорог
媳妇;xífù;невестка, сноха;
吃力;chīlì;трудный, тяжёлый, приложить большие усилия;
参谋;cānmóu;офицер штаба, давать советы, советовать, советчик;参谋部 [cānmóubù] — штаб
勾结;gōujié;сговориться, войти в сговор, сговор;
动荡;dòngdàng;неустойчивость, шаткость, потрясение;动荡不安 [dòngdàng bù’ān] — неустойчивый, беспокойный (о ситуации) ,
充沛;chōngpèi;быть преисполненным, преисполненный, полный, обильный;精力充沛 [jīnglì chōngpèi] — быть полным энергии
会晤;huìwù;свидание, встреча, приём;
亚军;yàjūn;второе место;
主权;zhǔquán;суверенные права, суверенитет;
主办;zhǔbàn;быть устроителем, быть ответственным за что-либо;
眯;mī;щурить (глаза), щуриться;
盛行;shèngxíng;иметь [получить] широкое распространение, быть в моде;
畅通;chàngtōng;бесперебойно функционировать;
生疏;shēngshū;незнакомый, малознакомый, утратить навыки, потерять сноровку, отвыкнуть;
海拔;hǎibá;высота над уровнем моря;海拔五百米 [hǎibá wǔbǎi mǐ] — 500 метров над уровнем моря
斯文;sīwen;воспитанный, вежливый, образованный, культурный, утончённый;
悬挂;xuánguà;повесить, вывесить (напр., флаг), висеть;
堆积;duījī;нагромождать, складывать в кучу;
坚韧;jiānrèn;крепкий и упругий, твёрдый и гибкий;
唾弃;tuòqì;[en] cast aside; spurn
觉悟;juéwù;сознавать, осознавать;
自发;zìfā;стихийный, спонтанный;自发性 [zìfāxìng] — стихийность
空隙;kòngxì;промежуток, свободное место;
狠心;hěnxīn;жестокосердный, жестокий, злой;
派别;pàibié;группировка, фракция, направление, школа (напр., в науке);
攻克;gōngkè;взять штурмом, овладеть;
意向;yìxiàng;намерение, стремление, цель;意向书 [yìxiàngshū] — протокол о намерениях
开拓;kāituò;осваивать (напр., отдалённые районы), прокладывать, открывать (новые пути);
别致;biézhi;своеобразный, оригинальный, необыкновенный;
创业;chuàngyè;основать предприятие;
伤脑筋;shāng nǎojīn;ломать голову, каверзный;
为期;wéiqī;сроком, на какой-либо срок;
通货膨胀;tōnghuò péngzhàng;инфляция;
端正;duānzhèng;правильный, ровный, прямой;
港湾;gǎngwān;гавань, бухта, залив;
文献;wénxiàn;документы (напр., исторические), памятники (письменные), литература (по какому-либо вопросу);
崇敬;chóngjìng;почитать, уважать, уважение, почитание;
对照;duìzhào;сопоставлять, сопоставление, контраст;
媒介;méijiè;среда, посредник, переносчик (болезни);
处分;chǔfèn;наказать, наказание, взыскание;行政处分 [xíngzhèng chǔfèn] — административное взыскание
和气;héqì;мирная атмосфера, миролюбие, дружелюбие, согласие;
霸道;bàdào;деспотичность, жестокость;
赞叹;zàntàn;восторгаться, восхищаться;
苦涩;kǔsè;[en] bitter and astringent; pained; agonized; anguished
耸;sǒng;выситься, возвышаться, побуждать, вызывать (напр., страх);
科目;kēmù;предмет, дисциплина;
点缀;diǎnzhuì;украшать, приукрашивать;
歌颂;gēsòng;воспевать, прославлять;
杂交;zájiāo;гибридизация, скрещивание;
暂且;zànqiě;пока, пока что;
嘱咐;zhǔfù;велеть, наказывать, давать наказ, приказывать;
冷落;lěngluò;[en] to treat somebody coldy; to snub; desolate; to give the cold shoulder
一丝不苟;yī sī bù gǒu;скрупулёзно, не упускать ни одной мелочи;
迟缓;chíhuǎn;медлительный, медленный;
眼色;yǎnsè;выразительный взгляд, подмигивание, намёк глазами;
浸泡;jìnpào;промокнуть, пропитаться влагой;
栏目;lánmù;рубрика (в газете);
有条不紊;yǒu tiáo bù wěn;слаженный и чёткий, чётко организованный;
慰问;wèiwèn;справиться о здоровье;
威信;wēixìn;авторитет, престиж;威信扫地 [wēixìn sǎodì] — полностью утратить авторитет, дискредитировать себя
一目了然;yī mù liǎorán;понятно с первого взгляда, совершенно очевидно;
自力更生;zìlì gēngshēng;опора на собственные силы;
灯笼;dēnglong;фонарь (праздничный);
时事;shíshì;текущие события (политические);
新颖;xīnyǐng;свежий, оригинальный, новый;
兴高采烈;xìnggāo cǎiliè;в приподнятом настроении, с упоением;
停泊;tíngbó;стоять у причала [на якоре];
倔强;juéjiàng;[en] stubborn; unbending
俯视;fǔshì;[en] look down at; overlook
世代;shìdài;многие поколения, из поколения в поколение;
靠拢;kàolǒng;приблизиться, сблизиться, примкнуть;
踏实;tàshi;уравновешенный, спокойный;
立足;lìzú;стоять (на чём-либо), придерживаться (какой-либо позиции);
物业;wùyè;[en] property management
淡水;dànshuǐ;пресная вода, пресноводный;
杠杆;gànggǎn;рычаг;经济杠杆 [jīnjì gànggǎn] — экономические рычаги
朴素;pǔsù;простой, скромный, простота;
开辟;kāipì;открыть (эру), проложить [путь], осваивать (ресурсы);
家喻户晓;jiāyù hùxiǎo;известно каждому, общеизвестный;
周折;zhōuzhé;перипетии, жизненные заботы, осложнения;
丛;cóng;чаща, заросли, кусты;灌木丛 [guànmùcóng] — заросли кустарника; 论丛 [lùncóng] — сборник статей
进而;jìn’ér;а [и] затем, а [и] потом;
请示;qǐngshì;просить у кого-либо совета [указаний];
肆无忌惮;sì wú jìdàn;разнузданный, наглый;
确立;quèlì;установить (напр., порядок);
盛情;shèngqíng;тёплые чувства, радушие, радушный;
狼吞虎咽;lángtūnhǔyàn;[en] wolf down one's food (idiom); gorge oneself
框架;kuàngjià;корпус, каркас, скелет, рамка;
平坦;píngtǎn;ровный, гладкий, плоский, равнина;
冰雹;bīngbáo;град;
随即;suíjí;тотчас (же), сразу же, тут же;
赤字;chìzì;бухг. дефицит (выписывался красной тушью);
草案;cǎo’àn;проект;决议草案 [juéyì cǎo’àn] — проект резолюции [постановления, решения]
精简;jīngjiǎn;сокращать, упрощать;精简机构 [jīngjiǎn jīgòu] — сокращать [упростить] управленческий аппарат
疙瘩;gēda;чирей, прыщ;
时而;shí’ér;временами, время от времени, иногда, при удвоении то…, то…;时而晴天, 时而下雨 то ясная погода, то дождь идёт
散文;sǎnwén;проза;
工艺品;gōngyìpǐn;изделие художественной промышленности;
埋没;máimò;зарыть, закопать, загубить (напр., талант);
品德;pǐndé;моральные качества, мораль, нравственность;
偏差;piānchā;неточность, отклонение, деклинация, девиация, воен. деривация;
倘若;tǎngruo;если, в случае, если;
便于;biànyú;удобно, удобный для чего-либо;
雄伟;xióngwěi;величественный;
通俗;tōngsú;популярный, общедоступный;通俗读物 [tōngsú dúwù] — популярная литература, популярное издание; 通俗易懂 [tōngsú yìdǒng] — общепонятный, общедоступный
装卸;zhuāngxiè;погрузка и разгрузка, погрузочно-разгрузочный;装卸机 [zhuāngxièjī] — автопогрузчик; 装卸工 [zhuāngxiègōng] — грузчик
衬托;chèntuō;[en] to set off; serve as a foil to
考核;kǎohé;проверять, аттестовать, аттестация;
繁华;fánhuá;оживлённый, бойкий (напр., о торговле), пышность, роскошь;
母语;mǔyǔ;родной язык;
以至;yǐzhì;вплоть до;
举足轻重;jǔzǔ qīngzhòng;со всей тяжестью наступить ногой (обр. в знач.: сыграть решающую роль);
隐约;yǐnyuē;смутный, расплывчатый, смутно;
调和;tiáohé;гармонировать, сочетаться, мирить(ся), примирить(ся);进行不可调和的斗争 [jìnxíng bùkětiáohéde dòuzhēng] — вести непримиримую борьбу
误差;wùchā;погрешность, ошибка, отклонение;
论证;lùnzhèng;аргумент, обоснование, доказательство;
灌溉;guàngài;орошать, орошение, ирригация;
注释;zhùshì;комментировать, толковать;
油腻;yóunì;жирная пища, жирное;
摘要;zhāiyào;краткое изложение, резюме;
姑且;gūqiě;пока, покамест;
天文;tiānwén;астрономия, астрономический;
大体;dàtǐ;главное, основное, в основном, в общем;
变故;biàngù;перемена (к худшему), несчастный случай, неприятное событие, инцидент, происшествие;
发扬;fāyáng;развивать (напр., традиции), приумножать (напр., успехи);发扬民主 [fāyáng mínzhǔ] — развивать демократию
反问;fǎnwèn;риторический вопрос;
争气;zhēngqì;постоять за что-либо, отстоять славу [честь];
不相上下;bùxiāng shàngxià;одинаковый, равноценный, одного уровня;
问世;wènshì;выйти из печати, выйти в свет;
锦上添花;jǐnshàngtiānhuā;[en] lit. on brocade, add flowers (idiom); to decorate sth already perfect / gilding the lily
钻研;zuānyán;штудировать, глубоко изучать;
追悼;zhuīdào;чтить память, поминать;追悼会 [zhuīdàohuì] — гражданская панихида, траурный митинг
萌芽;méngyá;почка, первый росток, всходы, свежая поросль;
立方;lìfāng;кубический метр, кубометр;
波涛;bōtāo;[en] great waves; billows
播种;bōzhòng;сеять, сев;
寒暄;hánxuān;вести разговор о погоде, пустой (светский, ни к чему не обязывающий) разговор, течение времени;敍寒暄 обмениваться вежливыми (пустыми) фразами
千方百计;qiānfāng bǎijì;всеми правдами и неправдами;
加剧;jiājù;обострить(ся), усилить(ся);
伶俐;língli;смышлёный, сметливый, сообразительный;
书法;shūfǎ;каллиграфия;
上进;shàngjìn;[en] make forward progress; do better
陈列;chénliè;экспонировать, выставлять;陈列品 [chénlièpǐn] — экспонаты
镶嵌;xiāngqiàn;инкрустировать;
赤道;chìdào;экватор, экваториальный;
胸怀;xiōnghuái;душа, таить в груди, лелеять;
无穷无尽;wúqióng wújìn;безграничный и неисчерпаемый, неиссякаемый;
拄;zhǔ;поддерживать, подпирать, подпираться (чём-л.), опираться (на что-л.);
心疼;xīnténg;сердце ноет, тоска, сердце болит (за кого-л.), жалеть, не чаять души (в ком-л.);
巴结;bājie;заискивать, угодничать, подхалимничать;
力求;lìqiú;[en] make every effort; do one's best
不屑一顾;bùxièyīgù;не удостоить и взгляда;
遏制;èzhì;сдерживать, подавлять, контролировать (напр., чувства);遏制政策 [èzhì zhèngcè] — политика сдерживания
督促;dūcù;подгонять, подстёгивать, торопить;在…督促下 под воздействием (кого-л.), под нажимом
着重;zhuózhòng;подчеркнуть, уделить особое внимание;着重指出 [zhuózhòng zhǐchū] — (особо) подчеркнуть
盖章;gàizhāng;поставить печать;
湖泊;húpō;озёра;
椭圆;tuǒyuán;овальный, овал, эллипс;椭圆形 [tuoyuanxing] — овальный
操劳;cāoláo;трудиться, работать, хлопотать;操劳过度 [cāoláo guòdù] — перетрудиться
心得;xīndé;впечатление, урок;
刊物;kānwù;периодическое издание, периодика;
颈椎;jǐngzhuī;шейный позвонок;
迎面;yíngmiàn;встречный, лобовой, навстречу, в лоб;
舒畅;shūchàng;приятно, легко (напр., на душе);
章程;zhāngchéng;устав, положение, правила;
神气;shénqì;жизненная сила, животворный дух;
栽培;zāipéi;сажать, растить, выращивать, культивировать (растения);
昼夜;zhòuyè;сутки, день и ночь, днём и ночью;
敌视;díshì;враждебность;
招收;zhāoshōu;принимать (напр., студентов), набирать (напр., рабочих);
吹捧;chuīpěng;восхвалять, превозносить;
名次;míngcì;порядок по списку, порядок мест;
倡导;chàngdǎo;выступить с инициативой, быть инициатором;在 … 的倡导下 [zài… de chàngdǎo xià] — по чьей-либо инициативе
不言而喻;bùyán ér yù;само собой разумеется, без слов понятно;
诧异;chàyì;удивляться, изумляться, изумление;
渔民;yúmín;рыбак;
托运;tuōyùn;сдавать багаж;托运人 [tuōyùnrén] — грузоотправитель
成心;chéngxīn;преднамеренно, умышленно;
忌讳;jìhuì;табу, запрет;
导向;dǎoxiàng;направлять, ориентировать(ся), направляющий;导向滑轮 [dǎoxiànghuálún] — направляющий ролик
啰唆;luōsuō;многословный, нудный;
变迁;biànqiān;перемены, изменения;
制约;zhìyuē;обуславливать, регламентировать, сдерживать;
列举;lièjǔ;перечислять, приводить (примеры);
公证;gōngzhèng;официально заверить, зарегистрировать;公证结婚 зарегистрировать (зарегистрированный) брак
佳肴;jiāyáo;вкусное блюдо, лакомство, деликатес;
亏待;kuīdài;быть несправедливым [к…], не заботиться [о…];
魄力;pòlì;смелость, решительность, сила духа;
顿时;dùnshí;вдруг, внезапно, сразу же;
鞭策;biāncè;побуждать, подстёгивать, подхлёстывать;
索性;suǒxìng;лучше уж, тогда уж;
相声;xiàngsheng;[en] comic dialogue; crosstalk
涌现;yǒngxiàn;появляться (в большом количестве), наплыв (напр. посетителей);
朴实;pǔshí;простой, скромный, бесхитростный;
固然;gùrán;конечно, правда;
呼啸;hūxiào;свистеть, завывать, свист (ветра, пуль);
吉祥;jíxiáng;счастье, счастливый;
讥笑;jixiao;насмехаться, высмеивать;
蔚蓝;wèilán;[en] azure; sky blue
茎;jīng;стебель, древко (копья, знамени), ножка (бокала), столбик, стержень, рукоять (меча);
答辩;dábiàn;оправдываться, защищаться, защита;学位论文答辩 [xuéwèi lùnwén dábiàn] — защита диссертации
慈祥;cíxiáng;добрый, дружелюбный, приветливый;
家常;jiācháng;повседневная жизнь, обиходный, домашний;家常衣服 [jiācháng yīfu] — будничная [домашная] одежда
学说;xuéshuō;учение, доктрина, теория;
壮丽;zhuànglì;величественный;
周转;zhōuzhuǎn;оборот, обращение, обращаться, оборотный;
兴旺;xīngwàng;рост, подъём, процветание;
借鉴;jièjiàn;воспользоваться чьим-либо опытом, служить поучительным примером (для кого-либо);
飘扬;piāoyáng;реять, развеваться;
纺织;fǎngzhī;текстильный;纺织厂 [fǎngzhīchǎng] — текстильная фабрика
纵横;zònghéng;вдоль и поперёк, продольный и поперечный, вертикальный и горизонтальный;
旷课;kuàngkè;пропускать занятия, прогуливать;
文艺;wényì;литература и искусство, художественная литература;
截至;jiézhì;вплоть до, по (какое-то время);
威望;wēiwàng;престиж, авторитет;
夹杂;jiāzá;с примесью, вперемешку, примешаться;
壮烈;zhuàngliè;героический, геройский;
反之;fǎnzhī;напротив, наоборот;
历来;lìlái;издавна, испокон веков;
分寸;fēncun;такт, мера;有分寸 [yǒu fēncun] — соблюдать такт, знать меру
起哄;qǐhòng;скандалить, поднимать смуту, вносить беспорядок, вызывать волнения;
贯彻;guànchè;последовательно проводить [претворять] в жизнь;
蕴藏;yùncáng;таить(ся), залегать (о полезных ископаемых);蕴藏量 [yùncángliàng] — запасы (напр., полезных ископаемых)
相等;xiāngděng;равняться, быть равным, равный;
畔;pàn;около, возле, у;河畔 [hépàn] — у реки
沿海;yánhǎi;приморье, морское побережье, прибрежный;
污蔑;wūmiè;опоганить, осквернить, оклеветать, опорочить;
棍棒;gùnbàng;шест, палка, дубинка;
梢;shāo;кончик, верхушка;树梢 [shùshāo] — верхушка дерева
操练;cāoliàn;тренироваться, упражняться;
搀;chān;поддержать (рукой), подмешивать, разбавлять;搀着手 [chānzhe shǒu] — поддерживать под руку; 酒里搀了水 [jiǔli chānle shuǐ] — вино разбавлено водой
拟定;nǐdìng;наметить, предположительно решить, предварительно определить, разработать план;
悬殊;xuánshū;[en] a wide gap; big contrast; large disparity; a mismatch
恭敬;gōngjìng;уважать, почитать, почтение;
归根到底;guīgēndàodǐ;в конце концов, в конечном счёте, в общем и целом;
寓言;yùyán;басня, притча;
多元化;duōyuánhuà;диверсификация, разнообразие, плюрализм;
喧哗;xuānhuá;[en] cause a scene
哺乳;bǔrǔ;кормить (грудью);
启蒙;qǐméng;[en] enlighten; enlightenment； instruct the young; to initiate
俗话;súhuà;пословица, поговорка, прибаутка;
逆行;nìxíng;[en] go/drive against the traffic; go in the wrong direction; regress; retrograde
贬义;biǎnyì;отрицательный оттенок;贬义词 [biǎnyìcí] — слово с уничижительным оттенком
落成;luòchéng;закончить (постройку), сдать в эксплуатацию;
留念;liúniàn;на (добрую) память;摄影留念 [shèyǐng liúniàn] — сфотографироваться на память
斟酌;zhēnzhuó;взвесить, обдумать, продумать;
挑拨;tiǎobō;провоцировать, сеять раздоры, подстрекать, провокация;
承包;chéngbāo;брать подряд;承包单位 [chéngbāo dānwèi] — подрядная организация, подрядчик
批发;pīfā;продавать оптом, оптовая торговля, оптовый;批发价格 [pīfā jiàgé] — оптовая цена
扎实;zhāshi;крепкий, прочный;
固有;gùyǒu;присущий, свойственный;
亏损;kuīsǔn;задолжать, долг, убыток, ухудшаться (о здоровье);
严寒;yánhán;сильные холода, суровые морозы, стужа;
饱和;bǎohé;насыщение, насыщенный;
陡峭;dǒuqiào;крутой, обрывистый, крутизна;
谢绝;xièjué;отклонить, отказать, воспрещается (надпись);
自满;zìmǎn;самодовольство, самодовольный;
涂抹;túmǒ;мазать, намазывать;
法人;fǎrén;юридическое лицо;
次品;cìpǐn;недоброкачественный, дефектный продукт;
地势;dìshì;рельеф местности;
合算;hésuàn;есть расчёт, окупается, выгодно, рентабельно, не убыточно;
力争;lìzhēng;изо всех сил стремиться, добиваться;力争上游 [lìzhēng shàngyóu] — стремиться вперёд
书记;shūji;секретарь;
遮挡;zhēdǎng;заслонить, прикрыть, прикрытие, заслон;
衣裳;yīshang;одежда, платье, бельё;
荤;hūn;[en] meat or fish dish; pungent vegetables forbidden to Buddhist vegetarians
花蕾;huālěi;[en] (flower) bud
舰艇;jiàntǐng;военное судно, корабль;
职能;zhínéng;функция;货币的职能 [huòbìde zhínéng] — функция денег
浓厚;nónghòu;густой, плотный, крепкий (напр., запах);
洽谈;qiàtán;договариваться, вести переговоры;
格局;géjú;архитектоника, структура;
根深蒂固;gēnshēn dìgù;пустить глубокие корни, укорениться, закоренелый;
哆嗦;duōsuo;дрожать, трястись;冻得直哆嗦 [dǒngde zhí duōsuo] — дрожать от холода
及早;jízǎo;пораньше, заблаговременно;
剪彩;jiǎncái;разрезать ленту (церемония при открытии выставки и т.п.);
辽阔;liáokuò;обширный, широкий, необъятный;
茂盛;màoshèng;цветущий, густой, пышный (о растительности);
肥沃;féiwò;плодородный, тучный (о почве);
空前绝后;kōngqiánjuéhòu;не имеющий себе равных;
检讨;jiǎntǎo;самокритика;作检讨 [zuò jiǎntǎo] — выступить с самокритикой
无微不至;wúwēibùzhì;входить во все мелочи, до мельчайших деталей;
挎;kuà;нести на руке (напр., корзинку), нести через плечо;
并列;bìngliè;поставить в один ряд;
实惠;shíhuì;реальная польза, действительная выгода, практичный;
势必;shìbì;непременно, неизбежно;
再接再厉;zàijiē zàilì;с удвоенной энергией, усиленно;
兴隆;xīnglóng;расцветать, расцвет, процветать;
风气;fēngqì;поветрие, нравы;
零星;língxīng;разрозненный, мелкий;
雄厚;xiónghòu;мощный, могущественный;
衔接;xiánjiē;связывать, соединять;
耐用;nàiyòng;прочный, долговечный;耐用品 [nàiyòngpǐn] — товары длительного пользования
美观;měiguān;красивый, эстетичный;
爱不释手;àibùshìshǒu;понравилось так, что из рук не выпустишь (обр. в знач.: быть очарованным чём-л., восхититься безмерно);
热泪盈眶;rèlèiyíngkuàng;глаза наполнились слезами;
怠慢;dàimàn;невнимательный, неучтивый (напр., к гостям);
志气;zhìqì;воля, целеустремлённость;
弊端;bìduān;злоупотребление;
吞吞吐吐;tūntūntǔtǔ;[en] hum and haw (idiom); mumble as if hiding something; speak and break off, then start again; to hold something back
兢兢业业;jīngjīng yèyè;проявлять усердие и осмотрительность;
与日俱增;yǔ rì jù zēng;расти [увеличиваться] день ото дня, постоянно расти;
附和;fùhé;присоединиться, примкнуть, поддакивать;
调剂;tiáojì;готовить [составлять] лекарства, регулировать, распределять (напр., денежные средства);
见义勇为;jiànyì yǒngwéi;грудью встать за правое дело;
称心如意;chènxīnrúyì;быть вполне довольным;
神态;shéntài;вид, выражение (лица);
磨合;móhé;притирка, обкатка;
