诚恳;chéngkěn;искренний, искренне, от всего сердца;
熟练;shúliàn;квалифицированный, опытный, хорошо подготовленный;熟练工人 [shúliàn gōngrén] — квалифицированный рабочий
冷淡;lěngdàn;холодный, равнодушный;
乙;yǐ;в перечислении второй;乙级 [yǐjí] — второй разряд [сорт]
面积;miànjī;площадь, поверхность;
办理;bànlǐ;заниматься (делами), вести (дела);
农业;nóngyè;сельское хозяйство, сельскохозяйственный, аграрный;农业国 [nóngyèguó] — аграрная страна
合影;héyǐng;сняться [сфотографироваться] вместе;合影留念 [héyǐng liúniàn] — сняться вместе на память
舍不得;shěbude;жалко, жаль (что-либо сделать);
趋势;qūshì;тенденция;
交际;jiāojì;общаться, иметь сношения, общение, вести светскую жизнь, бывать в обществе;
繁荣;fánróng;процветать, процветание, расцвет, подъём;
格外;géwài;необычайно, исключительно, чрезвычайно;
主观;zhǔguān;субъективный;主观主义 [zhǔguānzhǔyì] — субъективизм
小麦;xiǎomài;пшеница;
慌张;huāngzhang;смятение, растерянность, паника;
本领;běnlǐng;умение, навыки, мастерство;有本领 [yǒu běnlǐng] — 1) обладать умением 2) способный, умелый
梳子;shūzi;гребень, расчёска;
分布;fēnbù;распространяться, размещаться, распространение;分布区 [fēnbùqū] — ареал
老百姓;lǎobǎixìng;простой народ, население;
促进;cùjìn;стимулировать, ускорять, способствовать;促进派 [cùjìnpài] — активисты, застрельщики, глашатаи
桔子;júzi;мандарин;
姥姥;lǎolao;бабушка со стороны матери;
中介;zhōngjiè;посредничество, посреднический;
爱护;àihù;беречь, любить, проявлять заботу;爱护儿童 [àihù értóng] — любить детей, заботиться о детях
开幕式;kāimùshì;церемония открытия;
勤奋;qínfèn;усердный, старательный;
字幕;zìmù;субтитры;中文字幕 китайские субтитры
自觉;zìjué;чувствовать себя, самочувствие, самосознание, сознательность;
实用;shíyòng;использовать на практике, практический, прикладной;实用性 [shíyòngxìng] — практичность
象棋;xiàngqí;шахматы;
兑换;duìhuàn;обменивать, менять, разменивать;兑换率 [duìhuànlǜ] — обменный курс
照常;zhàocháng;как обычно, как заведено, как водится;
傍晚;bàngwǎn;под вечер, к вечеру;
夹子;jiāzi;зажим, щипцы;
讲究;jiǎngjiu;уделять серьёзное внимание, серьёзно относиться, придавать большое значение;
用功;yònggōng;усердно, старательно, усердный, старательный;
缩短;suōduǎn;укоротить, сократить;
振动;zhèndòng;колебаться, вибрировать, колебание;
不耐烦;bùnàifán;потерять терпение, нетерпение, нетерпеливый;
单调;dāndiào;монотонный, однообразный, бесцветный;
轻视;qīngshì;пренебрегать, презирать, пренебрежение, презрение;
发票;fāpiào;фактура, счет-фактура, инвойс, квитанция;
学历;xuélì;образовательный ценз, образование;
时差;shíchā;разница во времени;
岛屿;dǎoyǔ;острова, группа островов;
艰巨;jiānjù;трудный, тяжелейший, труднейший;
纷纷;fēnfēn;всевозможный, беспорядочный, во множестве, один за другим;
长辈;zhǎngbèi;старшее поколение;
竹子;zhúzi;бамбук;
朗读;lǎngdú;читать вслух;
打喷嚏;dǎ pēntì;чихать;
一再;yīzài;неоднократно, не раз;
行人;xíngrén;пешеход, прохожий;
可见;kějiàn;видимый, виднеться;
再三;zàisān;неоднократно;
酱油;jiàngyóu;соевый соус, соя;
灰心;huīxīn;падать духом, впадать в уныние;灰心丧气 [huīxīn sàngqì] — совершенно пасть духом, впасть в уныние
样式;yàngshì;фасон, образец;
刻苦;kèkǔ;выносливый, упорный;刻苦耐劳 [kèkǔ nàiláo] — выносливый и трудолюбивый
悠久;yōujiǔ;давний, длительный, долгий;
作文;zuòwén;писать статью, писать сочинение;
无奈;wúnài;ничего нельзя поделать, беспомощный, безысходный;
结账;jiézhàng;[en] pay the bill; settle accounts
寿命;shòumìng;продолжительность жизни, жизнь;
因而;yīn’ér;в связи с этим, поэтому;
硬件;yìngjiàn;«железо», детали компьютера;
疼爱;téng’ài;горячо любить, дрожать над кем-либо;
游览;yóulǎn;совершать экскурсию, осматривать (достопримечательности);
随手;suíshǒu;заодно, попутно, кстати;
抽象;chōuxiàng;абстрактный, отвлечённый;抽象派 [chōuxiàngpài] — абстракционизм
逐步;zhúbù;шаг за шагом, постепенно;
试卷;shìjuàn;экзаменационная работа (письменная);
委屈;wěiqu;обида, обидеть;
书架;shūjià;книжная полка, этажерка;
农村;nóngcūn;деревня, село;
除夕;chúxī;канун Нового года;
押金;yājīn;денежный залог;
公元;gōngyuán;новая эра;公元前十三世纪 [gōngyuán qián shísān shìjì] — 13 столетие до нашей эры
充电器;chōngdiànqì;зарядное устройство;
退步;tuìbù;регресс, регрессировать, отступать;
风俗;fēngsú;обычаи, нравы;
概括;gàikuò;обобщать, обобщение;
果实;guǒshí;плод, фрукт;
次要;cìyào;второстепенный, малосущественный;次要问题 [cìyào wèntí] — второстепенная проблема
往返;wǎngfǎn;туда и обратно, в оба конца;
好客;hàokè;гостеприимный;
着凉;zháoliáng;простудиться;
提倡;tíchàng;ратовать, стоять за что-либо;
拐弯;guǎiwān;повернуть за угол, за поворотом, поворот, изгиб;
发愁;fāchóu;печалиться;
能干;nénggàn;способный, умелый, деловитый;
看不起;kànbuqǐ;презирать, третировать, смотреть свысока (на кого-либо);
广大;guǎngdà;широкий, обширный;广大读者 [guǎngdà dúzhě] — широкие круги читателей
省略;shěnglüè;сокращение, аббревиатура;
均匀;jūnyún;равномерный;
湿润;shīrùn;влажный, сырой;
吃亏;chīkuī;понести ущерб, оказаться в убытке;
学问;xuéwen;наука, знания;有学问的人 [yǒuxuéwende rén] — образованный человек
鲜艳;xiānyàn;сочный, яркий, красочный;鲜艳夺目 [xiānyàn duómù] — красочный
内科;nèikē;внутренние болезни, терапия, терапевтический;
不见得;bùjiànde;вряд ли, едва ли;
孝顺;xiàoshùn;чтить, уважать, быть преданным, питать сыновнюю любовь;
光盘;guāngpán;лазерный диск, компактдиск;
声调;shēngdiào;тон;
灾害;zāihài;бедствие;自然灾害 [zìrán zāihài] — стихийные бедствия
陆续;lùxù;непрерывно, один за другим;
爱惜;àixī;дорожить чем-либо, беречь что-либо;爱惜时间 [àixī shíjiān] — беречь время, дорожить временем
国庆节;guóqìngjié;национальный праздник;
一律;yīlǜ;одинаковый, идентичный, одинаково, в равной мере, все поголовно;
片面;piànmiàn;односторонний, однобокий;
鞭炮;biānpào;хлопушка, петарда;
清淡;qīngdàn;лёгкий, не жирный, жидкий;
开水;kāishuǐ;кипяток, кипячёная вода;
馒头;mántou;пампушка (хлебец, приготовленный на пару);
经商;jīngshāng;торговать, посредник;
扇子;shànzi;веер;打扇子 обмахиваться веером
与其;yǔqí;вместо того, чтобы…;
日用品;rìyòngpǐn;предметы повседневного обихода, товары широкого потребления;
胡同;hútòng;переулок;
干活儿;gànhuór;работать, трудиться, работа;
中旬;zhōngxún;вторая декада;
教材;jiàocái;учебный материал, учебное пособие;
鼠标;shǔbiǎo;мышка (компьютерная);
本科;běnkē;основные предметы преподавания;
文具;wénjù;письменные принадлежности, формальный документ;
煤炭;méitàn;каменный уголь;煤炭工业 [méitàn gōngyè] — каменноугольная промышленность
推辞;tuīcí;отказываться, отклонять (напр., приглашение);
急忙;jímáng;спешно, торопливо, наспех, спешить;
提纲;tígāng;тезисы, конспект;
成语;chéngyǔ;чэнъюй, идиома, готовое выражение, фразеологизм (как правило, четырёхэлементного строения);
元旦;yuándàn;первый день Нового года;
近代;jìndài;новая [современная] эпоха;近代史 [jìndàishǐ] — новая история
汇率;huìlǜ;валютный курс;
华裔;huáyì;китаец по крови (проживающий за границей);
粘贴;zhāntiē;приклеить, наклеить;
拼音;pīnyīn;[en] pinyin; phonetic writing
虚心;xūxīn;скромный, скромность;
挂号;guàhào;записаться (напр., к врачу), зарегистрировать (напр., письмо), заказной;挂号处 [guàhàochù] — регистратура; 挂号信 [guàhàoxìn] — заказное письмо
尺子;chǐzi;мерная (счётная) линейка;
标点;biāodiǎn;круглая точка (общий знак препинания);
归纳;guīnà;обобщать, резюмировать;
太极拳;tàijíquán;тайцзицюань (вид китайской спортивной борьбы);
人民币;rénmínbì;народная валюта (в юанях, деньги КНР);
名胜古迹;míngshèng gǔjī;достопримечательности и памятники старины;
连忙;liánmáng;поспешно, торопливо;
